Ph,K,P,N,Zn,S,CLOUD_AMT,PS,temperature_range,wind_chill,CLOUD0/1,temperature_humidity_ratio,precipitation,(WD10M + GWETTOP)/ WS2M_RANGE,label
5.3,273,4,0.1107,1,11,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.1,196.47,2.38,0.1177,1.7,3.71,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.8,465,6,0.250293402,2.5,8,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.5,232,8,0.2138,1.7,6,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.2,145,4,0.1233,1.2,12,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.52,154,3,0.2289,0.6,10,59.11,78.58,16.29666667,13.715994206601174,1,2.3963661882878693,8.585833333250001,2.4834983498349836,Teff
5.8,304,1,0.250293402,1.1,8,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.1,337,2,0.1177,1.2,9,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.5,232,8,0.16,1.3,18,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.9,425,4,0.134622792,1.6,9,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6,171,3,0.1394,1.5,6,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
4.9,199,2,0.1825,1.1,19,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.4,272,2,0.1869,2.4,8,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.2,288,2,0.1192,1.7,15,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.8,220,3,0.250293402,1.1,5,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.6,212,2,0.1494,1.4,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.3,451,3,0.179,1.7,11,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.4,277,3,0.1745,1.5,12,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.65,114,1,0.1494,0.9,18,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.8,326,3,0.134622792,1.8,12,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.9,160,3,0.134622792,1.4,6,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.9,395,10,0.134622792,2,12,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.5,206,3,0.1492,2.6,6,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.5,198,1,0.1741,1.1,13,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5,207,1,0.1693,0.7,16,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.8,357.08,5.04,0.250293402,2.07,9.13,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
4.8,253,2,0.186,2.2,20,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.49,305,4,0.1494,2.5,14,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.48,274,5,0.16,1.7,18,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.9,268,3,0.134622792,1.9,8,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.3,307,5,0.1439,1.1,13,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.2,219,4,0.1635,1,19,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.2,284,3,0.1355,1.6,6,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.7,361,2,0.0808,1.2,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.8,186,3,0.250293402,1.2,6,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.8,179,5,0.250293402,1.3,9,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.8,217,2,0.250293402,1,13,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.49,242,2,0.1494,1.9,18,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.37,266,4,0.16,1.8,17,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.95,239,10,0.134622792,1.5,9,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.8,259,2,0.195910715,2.8,9,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.1,331,2,0.127,1.2,13,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5,396,3,0.2262,1.8,14,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.8,251,1,0.250293402,1.4,7,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.8,205,5,0.250293402,2.2,12,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
4.9,303,3,0.161,1.8,19,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.4,178,2,0.1333,1.3,7,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.1,433,5,0.1757,1.2,14,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.1,214,4,0.1426,1,17,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.49,247,3,0.1494,1.1,11,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.5,288,2,0.149,1.5,12,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.4,220,3,0.16,2.2,17,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.1,247,4,0.1192,2.1,13,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.1,306,3,0.1444,1.3,15,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.8,165,3,0.250293402,1.1,7,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.8,215,1,0.250293402,1.7,5,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.4,330,3,0.1732,0.9,11,59.11,78.58,16.29666667,13.715994206601174,1,2.3963661882878693,8.585833333250001,2.4834983498349836,Teff
6,121,1,0.0969,0.7,13,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.9,262,3,0.1184,1.3,8,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.81,195,2,0.16,1,21,59.11,78.58,16.29666667,13.715994206601174,1,2.3963661882878693,8.585833333250001,2.4834983498349836,Teff
5.1,260,3,0.1267,1.3,13,59.11,78.58,16.29666667,13.715994206601174,1,2.3963661882878693,8.585833333250001,2.4834983498349836,Teff
6,170,2,0.0969,1.6,4,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.9,310,3,0.1601,1.6,9,59.11,78.58,16.29666667,13.715994206601174,1,2.3963661882878693,8.585833333250001,2.4834983498349836,Teff
5.3,443,6,0.225,1.9,13,59.11,78.58,16.29666667,13.715994206601174,1,2.3963661882878693,8.585833333250001,2.4834983498349836,Teff
5.85,343,6,0.2289,1.8,7,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.8,284,5,0.250293402,1.7,5,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.1,359,7,0.1971,2.5,11,59.11,78.58,16.29666667,13.715994206601174,1,2.3963661882878693,8.585833333250001,2.4834983498349836,Teff
5.6,286,2,0.1055,1,8,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.6,219.56,2.08,0.0808,1.63,10.86,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
4.7,175,4,0.1748,1.2,15,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.07,274,7,0.0808,1.8,20,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.5,512,5,0.1614,1.5,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5,304,7,0.1501,1.2,12,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.1,238,8,0.1971,2.7,13,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.2,251,2,0.154,1.2,8,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
4.9,320,5,0.1621,1.5,18,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.85,278,1,0.2289,1.1,4,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.85,285,2,0.2289,1.2,7,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6,102,4,0.0969,1.3,9,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6,164,3,0.0969,2.1,8,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.91,333,5,0.0808,2.8,11,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
4.9,293,7,0.1934,2.2,17,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.55,469,3,0.16,2.1,9,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.3,291,3,0.1462,1.2,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.2,236,4,0.1436,1.3,14,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.3,281,5,0.1283,1.1,8,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.4,225,5,0.1452,1.3,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.1,425,4,0.165,1.2,14,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.74,548,7,0.2289,1.6,8,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6,192,2,0.0969,1,7,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.91,304,1,0.0808,1,15,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.4,315,4,0.1413,1.2,9,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.7,388,1,0.1187,0.8,6,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.2,418,6,0.1623,1.6,13,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.2,217,3,0.1562,0.9,17,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
4.9,186,6,0.1517,1.3,16,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6,319.74,2.82,0.0969,2.8,7.78,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.4,366,2,0.1209,1.7,8,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.2,277,5,0.2005,0.9,22,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.1,275,3,0.1696,1.2,17,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.87,182.23,3.43,0.0808,0.96,6.13,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.3,278,3,0.1591,1.3,14,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.2,463,5,0.1963,1.6,17,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.4,281,4,0.2157,1,6,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.91,269,2,0.2289,1.8,11,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.8,230,3,0.250293402,1.2,7,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.8,447,11,0.250293402,2,8,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.11,215,2,0.06566235,1.2,11,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.3,288,3,0.1425,1.1,12,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.4,146,5,0.1209,0.6,6,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.9,259,10,0.0808,2.2,6,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.11,279,1,0.0808,1.4,9,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.3,190,3,0.1346,0.8,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.01,168,2.5,0.150630657,1.1,8.4,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.4,387,6,0.1686,1.3,13,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.3,383,7,0.1678,1.7,12,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.2,143,3,0.1411,0.7,13,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.01,170,0.05,0.150630657,1.1,7.7,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.01,238,0.9,0.150630657,1.4,9.1,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.9,533,11,0.163,2.3,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.97,203,2,0.0808,1.1,14,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.11,130,0.05,0.06566235,1,7.5,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.01,169,1.9,0.150630657,1.7,11.7,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.3,248,4,0.168,1.3,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.01,111,2.6,0.150630657,1.2,6.9,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.4,501,6,0.1955,1.4,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.6,188,1,0.2289,1.1,12,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.4,286,9,0.2054,2.4,6,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.37,79,4.7,0.111842553,0.7,5,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.85,106,3,0.2289,0.9,8,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.01,123,2,0.150630657,1.4,7,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.01,108,1,0.150630657,1.6,5.8,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.3,606,8,0.1788,2.2,8,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.9,259,5.4,0.1002,0.8,0.05,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.2,202,4,0.1767,1.7,13,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.9,197,2.3,0.1002,0.9,8.1,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.2,454,8,0.1953,1.7,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.37,88,5.1,0.111842553,0.9,5,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.83,321,2,0.2289,1.5,6,59.11,78.58,16.29666667,13.715994206601174,1,2.3963661882878693,8.585833333250001,2.4834983498349836,Teff
5.2,236,3,0.1944,1,8,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.62,312,1.7,0.156888135,1,11.7,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.37,118,2,0.111842553,1.6,7.3,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.4,329,12,0.1982,1.9,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5,288,5,0.172,1.6,8,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
4.8,173,4,0.2305,1.6,7,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.8,267,1,0.0884,1.1,4,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.9,312,1,0.1002,1.3,4,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.9,304,0.05,0.1002,1.2,5.5,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
4.9,367,2,0.1771,1.2,12,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.68,154,1,0.076819645,1.5,5,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5,257,5,0.1696,1.3,10,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.4,289,3,0.1224,1.4,7,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.68,100,0.05,0.076819645,1.6,2.9,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
4.9,305,6,0.2279,2.5,9,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.7,469,7,0.1518,1.6,6,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
5.4,269,5,0.3048,2.4,12,59.11,77.15,15.388333334249998,0.8240508376439521,1,2.743633276780562,4.475833334,14.798668885191347,Teff
6.62,398,0.7,0.156888135,2,5.1,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.5,230,3,0.0739,1.2,4,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.8,271,1,0.0817,1.3,5,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.58,308,1.3,0.107446046,1.8,11.3,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
6.62,244,1.4,0.156888135,1.5,7.1,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
5.58,317,1.1,0.107446046,0.8,10.5,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Teff
